"Participant","Block","Condition","ConditionName","Task","Time","Distance","XDiff","YDiff","ZDiff"
"9","6",1,"Haptics","10",6718.3,29.4955,13.93234,-6.004317,-25.295
"9","6",1,"Haptics","11",7692.44,68.8262,18.9344,3.6644,66.0688
"9","6",1,"Haptics","12",6098.68,16.4412,-1.17160000000001,1.858,16.294
"9","6",1,"Haptics","13",6307.54,30.9145,17.33674,2.116,25.508
"9","6",1,"Haptics","14",5117.62,25.1795,-0.5596,-8.5851,-23.664
"9","6",1,"Haptics","15",4230,26.8586,6.0552,25.84423,4.09800000000001
"9","6",1,"Haptics","16",9808.18,59.6421,-4.963,8.2958,58.853
"9","6",1,"Haptics","17",3149.56,17.938,-2.1825,-15.81929,-8.16999999999999
"9","6",1,"Haptics","18",3510.06,57.3678,0.19794,13.1085,55.849
"9","6",1,"Haptics","19",3881.42,33.4636,11.51,-31.40598,0.996000000000009
"9","6",1,"Haptics","20",5131.45,63.6449,5.9292,6.0254,-63.081
"10","1",5,"Haptics+Lights","1",12962.2,9.28804,8.3035,-3.8434,-1.59599999999998
"10","1",5,"Haptics+Lights","2",6518.03,6.24615,1.80684,-3.21963,-5.03799999999998
"10","1",5,"Haptics+Lights","3",5983.41,81.427,4.708,-8.2901,80.8671
"10","1",5,"Haptics+Lights","4",5870.49,28.6945,4.3725,-0.54547,28.354
"10","1",5,"Haptics+Lights","5",6257.93,36.5612,-1.2373,-7.2885,35.806
"10","1",5,"Haptics+Lights","6",7265.89,13.566,-1.26498,-3.9116,12.928
"10","1",5,"Haptics+Lights","7",6814.79,27.1469,9.36075,-8.6142,-23.982
"10","1",5,"Haptics+Lights","8",5593.4,14.7107,10.61258,-3.16927,-9.68200000000002
"10","1",5,"Haptics+Lights","9",10715,25.0018,6.7382,-4.53895,23.645
"10","1",5,"Haptics+Lights","10",6481.91,13.3017,7.83886,-3.76428,10.065
"10","1",5,"Haptics+Lights","11",4576.61,32.1634,8.5755,-2.0884,-30.929
"10","1",5,"Haptics+Lights","12",6536.37,16.1336,-0.332800000000006,-0.0296999999999983,-16.13
"10","1",5,"Haptics+Lights","13",5241.13,12.4247,11.82442,3.7977,-0.366000000000014
"10","1",5,"Haptics+Lights","14",4819.98,15.7277,2.0198,3.0166,15.303
"10","1",5,"Haptics+Lights","15",4916.32,25.5353,12.14654,-8.0909,-20.954
"10","1",5,"Haptics+Lights","16",7539.73,22.5963,11.7483,-4.8999,18.669
"10","1",5,"Haptics+Lights","17",6427.08,24.0511,9.182,-3.27851,21.987
"10","1",5,"Haptics+Lights","18",11686.6,21.0174,17.37784,0.719899999999999,-11.8
"10","1",5,"Haptics+Lights","19",14350.3,25.3652,11.9731,-0.253,-22.36
"10","1",5,"Haptics+Lights","20",5830.56,29.1175,6.6426,-1.245,28.322
"10","2",6,"Lights","1",3589.58,52.2735,-13.1156,14.3651,48.519
"10","2",6,"Lights","2",2361.4,60.1117,8.83841,38.80378,-45.05
"10","2",6,"Lights","3",5458,55.6863,-36.839643,41.4974,4.666
"10","2",6,"Lights","4",10576.3,44.1969,32.56767,22.48547,19.675
"10","2",6,"Lights","5",1927.71,20.4582,19.04901,-6.3312,-3.94800000000001
"10","2",6,"Lights","6",5542.92,49.1808,9.64289,34.9396,33.241
"10","2",6,"Lights","7",5595.23,16.8115,-12.49623,-6.3893,9.25400000000002
"10","2",6,"Lights","8",10086.1,46.2573,-11.3251,33.87683,29.391
"10","2",6,"Lights","9",7520.19,54.8677,-16.9859,44.0165,28.009
"10","2",6,"Lights","10",7817.04,46.597,-0.7432,46.20085,-6.018
"10","2",6,"Lights","12",4052.01,42.0518,-6.605,39.6056,12.495
"10","2",6,"Lights","13",3407.76,68.4083,26.5078,39.0816,49.494
"10","2",6,"Lights","14",2795.35,19.9379,9.4273,9.9078,-14.508
"10","2",6,"Lights","16",1835.59,42.9916,-19.2902,38.4175,-0.51600000000002
"10","2",6,"Lights","17",14200.8,44.3475,42.8187,11.02901,3.40900000000002
"10","2",6,"Lights","18",3941.66,36.9836,-25.36946,8.3685,-25.577
"10","2",6,"Lights","19",3787.92,13.1284,-5.16642,-1.0305,12.025
"10","3",4,"Haptics","2",10865.7,16.7817,-3.602921,-2.21812,16.24
"10","3",4,"Haptics","3",8217.97,19.3416,7.0378,-4.2568,17.506
"10","3",4,"Haptics","4",7927.01,68.885,3.0015,2.08017,68.788
"10","3",4,"Haptics","6",10955,6.61486,5.02963,-4.1765,-1.00800000000001
"10","3",4,"Haptics","7",10848.6,60.0452,-1.74494,-11.4629,58.915
"10","3",4,"Haptics","8",12807.6,10.6334,8.58533,-4.83587,-3.99700000000001
"10","3",4,"Haptics","11",13598.5,66.6091,0.137899999999995,-11.8612,65.5442
"10","3",4,"Haptics","12",7023.58,81.6605,-1.0596,-8.9492,81.1617
"10","3",4,"Haptics","14",12022.8,51.3218,10.3554,-8.5341,49.536
"10","3",4,"Haptics","16",11372.9,27.7135,10.8083,-7.7356,-24.319
"10","3",4,"Haptics","19",12406.8,22.721,4.0782,-6.4106,21.413
"10","3",4,"Haptics","20",11795.6,22.0842,10.551,-2.8627,19.188
"10","4",1,"Haptics","2",4033.23,61.2959,1.26483,-11.16812,60.257
"10","4",1,"Haptics","3",6038.99,16.128,8.5616,-2.3032,13.473
"10","4",1,"Haptics","4",9490.77,33.3253,5.8611,-10.56882,31.057
"10","4",1,"Haptics","6",5378.68,13.318,8.21139,-6.9876,-7.81800000000001
"10","4",1,"Haptics","7",8053.6,43.3815,-0.35929,-12.0432,41.675
"10","4",1,"Haptics","8",13594.4,65.3292,2.6948,-6.59407,64.94
"10","4",1,"Haptics","9",10142.2,62.441,5.526,-8.1959,61.6537
"10","4",1,"Haptics","11",9528.33,78.4453,15.1302,-2.8035,76.9211
"10","4",1,"Haptics","12",7475.69,71.4741,8.8736,-8.7389,70.3806
"10","4",1,"Haptics","13",14416.8,73.9532,9.0277,-4.2253,73.278
"10","4",1,"Haptics","14",14389.6,70.8665,13.9577,-4.9723,69.3
"10","4",1,"Haptics","15",12610.3,44.5692,6.775,-5.0588,43.76
"10","4",1,"Haptics","16",11626.2,50.6144,14.2314,-9.3309,47.667
"10","4",1,"Haptics","17",8892.97,48.5428,11.1839,-8.96289,46.379
"10","4",1,"Haptics","18",8976.27,60.008,4.61974,-13.23086,58.3482
"10","4",1,"Haptics","19",11624.9,31.9867,9.3082,-4.1191,30.324
"10","5",3,"Lights","1",6973.5,35.7397,22.2796,5.9671,27.301
"10","5",3,"Lights","2",12521.3,64.6996,-11.04898,57.31088,27.919
"10","5",3,"Lights","3",10322.6,49.2317,19.7898,13.104,43.133
"10","5",3,"Lights","4",5651.78,63.854,4.5369,8.76497,63.087
"10","5",3,"Lights","5",5624.91,32.1488,-5.6939,6.0074,31.065
"10","5",3,"Lights","10",11285.1,42.4487,17.7398,-7.718122,37.783
"10","5",3,"Lights","12",9560.42,40.2693,11.0758,-2.1752,38.655
"10","5",3,"Lights","14",5632.14,33.2989,-18.64332,25.9048,-9.49699999999999
"10","5",3,"Lights","15",13346.4,49.6904,8.51354,48.4064,-7.31299999999999
"10","5",3,"Lights","16",12190.7,56.2906,9.0852,47.2185,-29.267
"10","5",3,"Lights","17",6322.7,45.8242,39.1495,-15.68249,-17.923
"10","5",3,"Lights","18",9716.24,63.4424,-19.55006,59.4485,10.422
"10","5",3,"Lights","19",8416.47,46.0291,-28.1364,-30.3697,20.117
"10","5",3,"Lights","20",2010.95,29.652,7.4344,28.46173,-3.72800000000001
"10","6",2,"Haptics+Lights","1",2574.95,5.43777,4.1589,-2.3011,2.64100000000002
"10","6",2,"Haptics+Lights","2",5537.46,9.64237,7.17331,-5.1263,3.904
"10","6",2,"Haptics+Lights","3",2777.38,9.78403,5.6994,-3.1845,7.28700000000001
"10","6",2,"Haptics+Lights","4",8559.13,9.52985,5.8477,1.76857,7.31399999999999
"10","6",2,"Haptics+Lights","5",5858.1,30.4575,6.3664,0.507399999999997,-29.78
"10","6",2,"Haptics+Lights","6",5116.76,23.1531,5.52147,-4.2146,-22.086
"10","6",2,"Haptics+Lights","7",5699.61,24.0229,7.07015,-2.8589,-22.78
"10","6",2,"Haptics+Lights","8",7274.06,23.497,8.89117,5.0322,21.16
"10","6",2,"Haptics+Lights","9",7536.54,52.7343,5.7707,-7.14862,51.928
"10","6",2,"Haptics+Lights","10",6451.81,21.6642,13.63725,-3.89889,-16.376
"10","6",2,"Haptics+Lights","11",5605.11,11.3729,9.9142,-0.0314000000000014,-5.57299999999998
"10","6",2,"Haptics+Lights","12",7216.94,20.7988,7.799,-5.3709,-18.518
"10","6",2,"Haptics+Lights","13",9763.12,17.0429,12.65906,-0.661800000000003,-11.392
"10","6",2,"Haptics+Lights","14",10166.3,8.75518,6.4427,-2.5571,-5.34899999999999
"10","6",2,"Haptics+Lights","15",5225.29,32.3547,9.07501,5.9222,30.486
"10","6",2,"Haptics+Lights","16",10872.6,22.5679,10.7045,-9.1074,-17.658
"10","6",2,"Haptics+Lights","17",7715.59,29.5087,11.3094,-10.51363,-25.146
"10","6",2,"Haptics+Lights","18",6285.73,49.0394,6.32117,-5.7475,48.289
"10","6",2,"Haptics+Lights","19",5605.36,40.4981,5.6948,-8.963,39.081
"10","6",2,"Haptics+Lights","20",3600.84,19.9303,7.1804,0.395700000000005,-18.588
"11","1",6,"Lights","1",8540.51,31.451,22.2675,19.1931,-11.178
"11","1",6,"Lights","2",12437.1,44.7338,-27.96079,29.03528,-19.397
"11","1",6,"Lights","3",5433.66,37.8384,-13.2479,-17.9096,-30.586
"11","1",6,"Lights","4",13060.5,42.2828,40.03017,13.60487,-0.573000000000008
"11","1",6,"Lights","6",4174.79,46.5714,30.94702,34.7928,-0.796999999999997
"11","1",6,"Lights","7",3049.61,30.348,20.02385,20.8457,-9.24699999999999
"11","1",6,"Lights","8",6528.48,24.2622,-19.6208,13.82125,3.55699999999999
"11","1",6,"Lights","9",7068.01,26.6806,25.41033,2.880687,-7.607
"11","1",6,"Lights","10",12617.9,21.5715,20.36739,-4.3269,-5.637
"11","1",6,"Lights","11",7859.47,32.2587,-27.0346,5.034,-16.865
"11","1",6,"Lights","12",10819.5,30.5181,24.4599,1.0388,-18.221
"11","1",6,"Lights","15",12518.7,56.366,-49.4287,-24.6828,-11.167
"11","1",6,"Lights","16",12112.8,51.8272,11.1956,-0.3239,50.602
"11","1",6,"Lights","17",2123.92,12.1137,1.4711,-10.04846,-6.60299999999998
"11","1",6,"Lights","18",2693.33,23.7654,20.09704,-3.455,12.205
"11","1",6,"Lights","19",2272.04,36.0853,-0.796100000000001,-6.1657,35.546
"11","1",6,"Lights","20",4494.19,32.5964,-15.8201,-18.7542,21.46
"11","2",1,"Haptics","1",11637.4,11.6288,5.255,10.3227,-1.02699999999999
"11","2",1,"Haptics","2",7385.06,15.4775,10.59051,9.32846,-6.35399999999998
"11","2",1,"Haptics","3",7366.29,25.0741,4.58519999999999,14.742183,19.758
"11","2",1,"Haptics","4",10855.1,37.6803,8.4797,13.93597,33.966
"11","2",1,"Haptics","5",4907.1,38.5437,9.536,15.2023,-34.111
"11","2",1,"Haptics","6",5315.6,42.069,8.49471,14.560496,-38.544
"11","2",1,"Haptics","7",3607.56,9.81925,4.31785,4.7948,7.40100000000001
"11","2",1,"Haptics","8",8354.44,77.2313,22.58713,-5.18777,-73.672
"11","2",1,"Haptics","9",8380.49,69.8432,3.8462,13.0236,-68.51
"11","2",1,"Haptics","10",2767.38,32.0255,-3.5577,11.66015,-29.615
"11","2",1,"Haptics","11",6172.25,46.1732,12.3173,18.59093,-40.431
"11","2",1,"Haptics","12",4147.27,55.9104,-2.0224,12.00876,-54.568
"11","2",1,"Haptics","13",7098.95,24.5349,1.24187,18.6661,-15.875
"11","2",1,"Haptics","14",3227.01,18.8328,4.9405,12.079,-13.578
"11","2",1,"Haptics","15",2449.48,55.7747,12.54081,31.9009,-43.999
"11","2",1,"Haptics","16",2325.86,26.2664,11.9626,16.49732,-16.573
"11","2",1,"Haptics","17",3019.42,46.8732,7.3907,9.60771,-45.278
"11","2",1,"Haptics","18",3011.4,55.3121,4.30192,12.9816,-53.595
"11","2",1,"Haptics","19",3489.32,30.3687,2.6854,10.0854,-28.519
"11","3",5,"Haptics+Lights","1",3850.99,27.8688,5.674,8.6463,-25.879
"11","3",5,"Haptics+Lights","2",4447.61,31.4078,11.32851,23.54888,17.424
"11","3",5,"Haptics+Lights","3",4388.54,40.8402,-2.4659,28.5117,-29.136
"11","3",5,"Haptics+Lights","4",9848.99,54.0983,-2.6666,36.16377,-40.146
"11","3",5,"Haptics+Lights","5",7103.33,33.1496,4.9346,11.8674,-30.556
"11","3",5,"Haptics+Lights","6",2185.01,54.2709,-0.2172,25.6309,-47.836
"11","3",5,"Haptics+Lights","7",3028.07,8.69365,8.39695,-0.883800000000001,-2.071
"11","3",5,"Haptics+Lights","8",2882.8,17.4934,7.38448,7.969217,13.71
"11","3",5,"Haptics+Lights","9",2479.98,29.1492,10.3917,9.33865,25.583
"11","3",5,"Haptics+Lights","10",2726.89,42.7506,8.68881,25.01855,-33.559
"11","3",5,"Haptics+Lights","11",2470.99,46.038,16.198,27.57207,-33.12
"11","3",5,"Haptics+Lights","12",5470.09,43.3588,-6.8884,25.67223,34.256
"11","3",5,"Haptics+Lights","13",4614.37,50.6321,4.19731,35.2802,-36.074
"11","3",5,"Haptics+Lights","14",12355,10.8745,5.518,3.7296,8.596
"11","3",5,"Haptics+Lights","15",2263.61,10.0072,6.4584,3.0901,-6.99199999999999
"11","3",5,"Haptics+Lights","16",3884.5,37.4556,-6.8071,23.4068,-28.438
"11","3",5,"Haptics+Lights","17",2363.34,31.4262,7.5518,21.23681,-21.899
"11","3",5,"Haptics+Lights","18",4534.96,37.4393,3.02406,11.3792,35.539
"11","3",5,"Haptics+Lights","19",2782.94,27.4943,2.0945,17.1712,-21.371
"11","3",5,"Haptics+Lights","20",7643.35,27.8195,9.2782,18.376,-18.712
"11","4",2,"Haptics+Lights","1",2695.74,8.44552,6.4744,0.770900000000001,-5.36799999999999
"11","4",2,"Haptics+Lights","2",1868.81,47.8311,1.71218,23.48028,-41.636
"11","4",2,"Haptics+Lights","3",1568.7,34.6563,10.2216,19.84682,-26.508
"11","4",2,"Haptics+Lights","4",2369.02,26.9125,13.7056,17.32377,15.373
"11","4",2,"Haptics+Lights","5",2647.84,32.796,14.7447,9.5523,-27.693
"11","4",2,"Haptics+Lights","6",1502.51,33.5464,5.50766,19.69666,-26.591
"11","4",2,"Haptics+Lights","7",1780.99,12.5816,5.49655,11.0639,-2.38200000000001
"11","4",2,"Haptics+Lights","8",2070.83,24.903,11.73635,16.47759,-14.523
"11","4",2,"Haptics+Lights","9",2753.5,38.4271,4.1038,19.3311,32.956
"11","4",2,"Haptics+Lights","10",4851.78,59.8405,2.159,12.11935,58.56
"11","4",2,"Haptics+Lights","11",2668.78,31.6444,13.3355,18.50796,-21.932
"11","4",2,"Haptics+Lights","12",2513.82,29.8391,-4.3583,11.34469,-27.252
"11","4",2,"Haptics+Lights","13",2446.72,17.9713,13.22266,9.2329,-7.93000000000001
"11","4",2,"Haptics+Lights","14",2637.32,33.3728,0.918100000000001,16.2239,-29.149
"11","4",2,"Haptics+Lights","15",2830.33,39.5593,8.18154,14.64318,-35.827
"11","4",2,"Haptics+Lights","16",2022.46,30.1313,1.9644,14.34543,-26.425
"11","4",2,"Haptics+Lights","17",2082.42,26.4776,1.2575,14.24201,-22.285
"11","4",2,"Haptics+Lights","18",3037.1,6.7884,1.42889,5.5676,3.61099999999999
"11","4",2,"Haptics+Lights","19",2668.95,30.3074,13.9423,10.2559,-24.879
"11","4",2,"Haptics+Lights","20",2105.33,34.5534,10.283,24.89945,-21.638
"11","5",4,"Haptics","1",3407.64,10.7877,-1.3021,7.4384,-7.70399999999998
"11","5",4,"Haptics","2",3414.25,25.2337,5.74492,22.70248,-9.398
"11","5",4,"Haptics","3",2416.19,30.2005,1.18859999999999,23.33565,-19.134
"11","5",4,"Haptics","4",3424.8,26.1825,-15.4741,20.95517,2.63800000000001
"11","5",4,"Haptics","5",3989.86,36.9599,-2.7083,21.9393,-29.62
"11","5",4,"Haptics","6",4762.08,19.3096,-3.2834,17.6139,-7.19900000000001
"11","5",4,"Haptics","7",4156.26,39.2473,-3.59286,23.0719,-31.546
"11","5",4,"Haptics","8",2811.06,30.8035,-1.9609,28.74123,10.906
"11","5",4,"Haptics","9",2730.88,34.9677,1.4681,24.4499,-24.956
"11","5",4,"Haptics","10",2720.23,33.0719,-1.4789,29.01525,-15.802
"11","5",4,"Haptics","11",1992.61,31.2201,-1.4061,29.3298,-10.606
"11","5",4,"Haptics","12",2861.39,30.6133,-9.9663,25.44807,-13.793
"11","5",4,"Haptics","13",11133.2,58.4447,-2.5295,27.71321,51.394
"11","5",4,"Haptics","14",7581.67,34.6667,-5.38568,26.8042,-21.315
"11","5",4,"Haptics","15",3066.76,18.9734,6.1641,17.74133,-2.69
"11","5",4,"Haptics","16",3569.94,38.3138,-8.4177,25.7857,-27.059
"11","5",4,"Haptics","17",2800.84,50.4036,-7.3249,17.27131,-46.782
"11","5",4,"Haptics","18",2841.7,55.7481,-5.78046,21.8959,-50.942
"11","5",4,"Haptics","19",3016.89,36.824,-3.45459,18.2833,-31.777
"11","5",4,"Haptics","20",4073.67,52.8039,0.455500000000001,28.44581,-44.484
"11","6",3,"Lights","1",3836.12,41.6488,21.6717,-30.88521,-17.637
"11","6",3,"Lights","2",2253.4,48.4922,43.03331,8.12519,-20.823
"11","6",3,"Lights","3",9991.85,10.5234,1.1604,10.24169,-2.12199999999999
"11","6",3,"Lights","4",9047.46,20.7006,-4.0211,5.70787,-19.488
"11","6",3,"Lights","5",6141.71,52.4072,15.899,37.8386,-32.588
"11","6",3,"Lights","6",7164.68,29.628,12.1899,-25.3491,-9.309
"11","6",3,"Lights","8",12013.9,33.6483,-31.9533,0.31583,10.54
"11","6",3,"Lights","9",3152.14,38.5565,-23.8785,-30.2519,-1.11500000000001
"11","6",3,"Lights","10",4241.92,46.7734,-29.413,28.22455,22.934
"11","6",3,"Lights","11",8063.22,32.9974,-6.4245,4.8641,31.998
"11","6",3,"Lights","13",8404.77,24.9917,20.25604,-13.6898,-5.184
"11","6",3,"Lights","14",6349.16,24.9833,-20.39926,-11.36869,-8.876
"11","6",3,"Lights","15",3364.82,34.3211,16.69774,28.65569,8.83000000000001
"11","6",3,"Lights","17",2987.84,42.41,-19.8956,17.85491,32.924
"11","6",3,"Lights","18",2301.29,36.6686,-33.16076,-7.0321,13.982
"11","6",3,"Lights","19",9634.85,48.4863,38.5156,-28.01727,-9.083
"11","6",3,"Lights","20",6088.14,62.0994,-28.1069,-11.5976,54.1465
"12","1",1,"Haptics","2",11450.5,6.37049,4.1812,-0.07335,-4.80500000000001
"12","1",1,"Haptics","3",7113.84,30.7615,5.233,-2.7986,30.184
"12","1",1,"Haptics","5",10666.3,63.3604,6.0016,-15.2972,61.1928
"12","1",1,"Haptics","6",7052.47,62.2404,-0.1572,-4.401,62.0845
"12","1",1,"Haptics","7",10631.2,63.9709,1.59045,-2.1828,63.914
"12","1",1,"Haptics","11",12659.7,51.8192,10.1901,-1.6372,-50.781
"12","1",1,"Haptics","12",7376.06,15.8382,0.833999999999996,-2.2287,15.658
"12","1",1,"Haptics","13",9595.06,20.1342,13.36826,-8.3717,-12.514
"12","1",1,"Haptics","17",12039.9,81.2053,6.9176,-1.52698,80.896
"12","1",1,"Haptics","18",8786.07,65.3391,3.26067,-5.6505,65.0122
"12","1",1,"Haptics","19",9735.87,72.4557,2.7203,-9.5289,71.7748
"12","1",1,"Haptics","20",8693.97,23.0261,9.5754,-4.5992,20.43
"12","2",2,"Haptics+Lights","1",8362.86,32.9374,7.1024,-7.3987,31.3
"12","2",2,"Haptics+Lights","2",5407.74,17.3626,5.12538,-6.50366,15.261
"12","2",2,"Haptics+Lights","3",5288.98,19.429,2.6357,3.9255,-18.845
"12","2",2,"Haptics+Lights","4",7548.6,18.5376,6.0649,-4.25104,16.994
"12","2",2,"Haptics+Lights","5",7413.35,19.672,11.7129,-15.5508,2.822
"12","2",2,"Haptics+Lights","6",7411.63,12.8589,1.1342,-0.7842,12.785
"12","2",2,"Haptics+Lights","7",8795.84,7.25686,2.66685,-6.3785,2.20500000000001
"12","2",2,"Haptics+Lights","8",5739.06,12.9781,9.37835,-0.968599999999999,-8.91900000000001
"12","2",2,"Haptics+Lights","9",8442.02,13.672,8.8706,-4.2976,9.47499999999999
"12","2",2,"Haptics+Lights","10",8227.08,16.2456,10.78478,-7.188818,-9.79500000000002
"12","2",2,"Haptics+Lights","11",7756.47,14.4501,11.0943,-8.5456,3.56300000000002
"12","2",2,"Haptics+Lights","12",6986.24,9.09201,2.0481,-0.950599999999998,8.80699999999999
"12","2",2,"Haptics+Lights","13",8769.21,22.9132,8.32816,-3.1293,21.115
"12","2",2,"Haptics+Lights","15",5421.03,15.827,5.0961,-1.4222,14.916
"12","2",2,"Haptics+Lights","16",8089.55,11.8647,5.3306,-1.6227,10.474
"12","2",2,"Haptics+Lights","17",7214.06,9.09641,4.5083,-4.627859,-6.40299999999999
"12","2",2,"Haptics+Lights","18",4546.45,14.9005,8.84874,-4.4289,-11.141
"12","2",2,"Haptics+Lights","19",6496.1,10.0817,5.8833,-5.1616,6.35499999999999
"12","2",2,"Haptics+Lights","20",4379.86,23.4161,8.017,-0.00359999999999872,-22.001
"12","3",6,"Lights","1",4388.17,4.93891,-0.577400000000004,-2.3679,-4.29599999999999
"12","3",6,"Lights","2",8730.19,23.5044,-0.1437,0.26113,23.503
"12","3",6,"Lights","3",8812.42,35.4186,-30.91586,-8.5234,15.035
"12","3",6,"Lights","4",14181.6,29.5162,-12.7129,26.21807,4.71199999999999
"12","3",6,"Lights","5",8243.28,22.0482,18.76338,7.7526,8.59999999999999
"12","3",6,"Lights","6",5629.37,12.0509,11.02668,2.5977,-4.11000000000001
"12","3",6,"Lights","7",9481.79,39.4532,-23.52295,-3.1509,31.517
"12","3",6,"Lights","8",10177.4,35.8751,-3.4391,31.17343,17.418
"12","3",6,"Lights","9",5940.57,16.7071,-4.9283,12.3486,10.117
"12","3",6,"Lights","10",13322.5,26.85,1.5884,-24.61835,-10.599
"12","3",6,"Lights","11",3885.67,29.4478,-11.6994,24.73223,-10.891
"12","3",6,"Lights","12",9817.25,43.8273,-35.530734,25.21304,-4.76500000000001
"12","3",6,"Lights","13",9978.78,37.2528,0.92052,-18.6474,32.236
"12","3",6,"Lights","14",9101.71,49.9011,21.844,-41.2405,17.669
"12","3",6,"Lights","15",5857.19,37.5391,-25.8034,-16.7352,21.524
"12","3",6,"Lights","16",9445.13,43.8992,-34.514601,11.81652,24.418
"12","3",6,"Lights","17",7475.65,16.3074,4.3649,-8.53514,13.192
"12","3",6,"Lights","18",7095.07,27.2533,-25.53526,-6.8303,6.636
"12","3",6,"Lights","19",5174.49,42.2955,-3.54959,-35.29629,-23.032
"12","3",6,"Lights","20",6707.04,37.4711,-22.2272,9.3848,-28.67
"12","4",3,"Lights","1",3489.87,39.2458,-6.8082,-14.5593,-35.804
"12","4",3,"Lights","2",4296.66,21.043,-10.84875,7.28068,16.496
"12","4",3,"Lights","3",4194.91,20.2219,-3.6782,-2.8641,-19.677
"12","4",3,"Lights","4",10790.5,42.6215,34.192598,-4.16046,-25.103
"12","4",3,"Lights","5",8749.97,46.108,-18.0593,-38.2894,-18.268
"12","4",3,"Lights","6",5465.45,21.2225,-9.17628,15.19143,11.637
"12","4",3,"Lights","7",5625.19,19.0004,-10.41944,9.369,12.832
"12","4",3,"Lights","8",10772.8,18.6263,7.90766,11.31482,12.505
"12","4",3,"Lights","9",7475.69,22.1432,-6.3663,-1.99566,-21.114
"12","4",3,"Lights","10",7781.37,35.5443,-2.739,20.77055,28.713
"12","4",3,"Lights","11",6111.05,22.1038,20.0707,-5.9239,-7.11699999999999
"12","4",3,"Lights","12",8169.51,29.3721,13.2817,-2.5577,26.072
"12","4",3,"Lights","13",5449.8,31.8727,24.1705,-4.9203,-20.186
"12","4",3,"Lights","15",5811.77,49.0094,22.42287,5.0979,43.28
"12","4",3,"Lights","16",8117.54,44.8112,-14.1872,-32.6145,-27.26
"12","4",3,"Lights","17",8723.44,54.8239,44.4985,-21.76609,-23.49
"12","4",3,"Lights","18",13706.4,37.9597,-1.64924,-29.90669,23.319
"12","4",3,"Lights","19",5895.7,40.4127,18.2102,-22.84406,27.924
"12","4",3,"Lights","20",5680.26,42.2345,-7.4331,-4.4135,-41.34
"12","5",5,"Haptics+Lights","1",7032.18,24.3912,8.119,-1.5963,22.945
"12","5",5,"Haptics+Lights","2",5538.15,16.5948,7.75111,-1.72528,14.572
"12","5",5,"Haptics+Lights","3",6255.85,25.9881,9.91549999999999,-5.6056,23.359
"12","5",5,"Haptics+Lights","4",5527.69,32.6884,2.6295,-2.58289,32.48
"12","5",5,"Haptics+Lights","5",7355.34,13.7082,11.2947,-5.9006,5.053
"12","5",5,"Haptics+Lights","6",9081.5,12.1109,9.55458,-2.7382,-6.92000000000002
"12","5",5,"Haptics+Lights","7",4219.31,21.9194,8.67725,-4.5967,-19.597
"12","5",5,"Haptics+Lights","8",5159,10.9231,8.04338,-4.89247,-5.53900000000002
"12","5",5,"Haptics+Lights","9",6500.06,9.52298,7.5866,-2.26605,-5.291
"12","5",5,"Haptics+Lights","10",4883.73,9.55669,9.30176,-2.19094,-0.0840000000000032
"12","5",5,"Haptics+Lights","11",4413.03,9.1241,5.4707,-1.6331,7.11700000000002
"12","5",5,"Haptics+Lights","12",3755.74,19.9173,3.59059999999999,-4.2049,-19.134
"12","5",5,"Haptics+Lights","13",11917,13.6184,7.96025,2.8215,10.683
"12","5",5,"Haptics+Lights","14",5453.75,13.2172,8.1372,-3.8577,9.67500000000001
"12","5",5,"Haptics+Lights","15",4364.76,18.3305,6.5786,-0.178799999999999,17.108
"12","5",5,"Haptics+Lights","16",5062.78,9.56474,7.8272,-4.3276,3.38899999999998
"12","5",5,"Haptics+Lights","17",4049.21,29.6327,11.0438,-1.69442,-27.445
"12","5",5,"Haptics+Lights","18",4437.27,18.3106,6.54908,-8.8876,14.608
"12","5",5,"Haptics+Lights","19",6744.38,10.692,5.3786,-5.4446,-7.46600000000001
"12","5",5,"Haptics+Lights","20",4934.7,24.2569,0.613600000000002,-3.6297,23.976
"12","6",4,"Haptics","1",8027.32,72.2219,7.9215,-7.2287,71.421
"12","6",4,"Haptics","2",5160.33,51.5463,8.37111,-9.45162,49.977
"12","6",4,"Haptics","3",10658,82.2196,5.3707,0.471300000000001,82.0428
"12","6",4,"Haptics","4",9874.67,80.8954,4.1116,-6.10128,80.5601
"12","6",4,"Haptics","5",9087.94,30.7731,7.4306,-5.8718,29.28
"12","6",4,"Haptics","6",11920,10.0899,3.062524,-6.2754,7.28299999999999
"12","6",4,"Haptics","7",8015.61,37.9168,3.55415,-6.3991,37.203
"12","6",4,"Haptics","9",12415,17.7125,5.8479,-0.84759,16.698
"12","6",4,"Haptics","10",9679.8,46.9758,6.31484,-4.07191,46.371
"12","6",4,"Haptics","11",7088.74,29.341,4.5989,-4.6347,28.605
"12","6",4,"Haptics","12",10521.1,31.1741,13.1907,-12.602,25.279
"12","6",4,"Haptics","14",9532.54,67.6632,5.362,-11.65885,66.435
"12","6",4,"Haptics","15",9717.45,68.0752,3.7002,-2.1886,67.939
"12","6",4,"Haptics","16",10061,58.2659,7.3845,-2.4426,57.744
"12","6",4,"Haptics","17",5486.9,68.9854,6.7904,-8.00919,68.182
"12","6",4,"Haptics","18",7262.37,48.8372,8.91774,-8.4013,47.275
"12","6",4,"Haptics","20",11484.7,64.3183,3.6081,-0.308699999999995,64.2165
